,sample_mean_score,sample_variance_score,scores,Actor (Policy Function) Loss_mean,Critic (Value Function) MSE Loss_mean,Actor (Policy Function) Loss_variance,Critic (Value Function) MSE Loss_variance
533,0.5566479400749059,0.43515028107453385,0.16000000000000347,0.0013224439484788085,0.0029409686710079176,0.006911022912279614,0.001108341630306173
534,0.5556822429906537,0.43483431831704283,0.040000000000003144,0.0013156731539336781,0.002935475856046717,0.006898105448164624,0.00110628222567567
535,0.5547014925373129,0.4345371069884083,0.030000000000003135,0.0013161726331472608,0.002930001244846314,0.006885211926842329,0.001104230473084555
536,0.5563128491620106,0.43512070791293506,1.4199999999999668,0.0013136416740796896,0.0029245450057655115,0.006872369822092489,0.0011021863283875344
537,0.5561895910780664,0.43431860085978113,0.49000000000000443,0.001302510111968516,0.0029191205016102146,0.0068596387774077505,0.001100149670662283
538,0.5552133580705004,0.43402500086210843,0.030000000000003135,0.0013132460157411028,0.002913737901565757,0.006846950644397648,0.0010981203989131642
539,0.5546111111111106,0.4334156184291758,0.23000000000000398,0.001309916561762359,0.0029083423428954715,0.006834253568020066,0.0010960987902959825
540,0.5539741219963027,0.4328325104401859,0.21000000000000374,0.0013137401492881353,0.002902976043606044,0.006821605452217571,0.0010940845569892828
541,0.5544095940959405,0.43213523303161394,0.790000000000004,0.0013126155958685223,0.0028976203421928197,0.00680899688541961,0.0010920777660230739
542,0.5534254143646404,0.4318638906444173,0.020000000000003126,0.0012840892861484777,0.0028923800362435294,0.006796876026976773,0.0010900777736136233
543,0.5539522058823525,0.4312195262566213,0.840000000000003,0.0012803892690004311,0.002887063483414854,0.0067843662073211325,0.0010880856404609127
544,0.5558532110091738,0.43239637547219323,1.5899999999999743,0.0012742186925807045,0.0028817679763358927,0.006771915697337892,0.0010861007661389914
545,0.5568864468864464,0.43218588432972355,1.1199999999999941,0.0012764852994883095,0.0028764943362890034,0.006759492969027035,0.0010841231056550565
546,0.5559232175502737,0.4319018475734972,0.030000000000003135,0.0012830844322060178,0.002871251777212802,0.006747136766332524,0.001082152566182316
547,0.5554927007299265,0.4312138335846349,0.32000000000000384,0.0012805836702841742,0.0028660122730228797,0.0067348053912882734,0.0010801892690281622
548,0.5545355191256826,0.4309299389733019,0.030000000000003135,0.001280521899982062,0.0028607929566050374,0.006722515602523006,0.0010782330761808805
549,0.5539636363636359,0.4303248802781779,0.240000000000004,0.0012887410538215494,0.00285560644199385,0.006710307738179989,0.001076283876470195
550,0.5530127041742282,0.4300407252928421,0.030000000000003135,0.001283391101640289,0.002850426291337648,0.006698122949371601,0.001074341782207207
551,0.5525543478260865,0.42937622208631143,0.30000000000000426,0.0012869746407583671,0.0028452727582901406,0.006685973735025628,0.0010724066391241199
552,0.5516094032549724,0.4290921515056077,0.030000000000003135,0.0012865224362853171,0.0028401285572687814,0.006673861576848877,0.0010704785074042266
553,0.5506678700361006,0.4288073289115353,0.030000000000003135,0.001285532164883692,0.0028350023338028236,0.006661793654341104,0.0010685572996725833
554,0.5497297297297293,0.42852176797734987,0.030000000000003135,0.001285423260298294,0.0028298953154593898,0.006649768762630485,0.0010666429711907407
555,0.5487949640287766,0.4282354822088138,0.030000000000003135,0.0012765268642750446,0.002824817024184313,0.006637831202391796,0.0010647354306708746
556,0.5478635547576298,0.42794848494632004,0.030000000000003135,0.0012709045047395538,0.0028197483543420192,0.006625910264349951,0.0010628347490066737
557,0.5470430107526878,0.4275558724734907,0.09000000000000341,0.0012628321143231356,0.00281470394926967,0.0066140509159449265,0.0010609408065066254
558,0.5473881932021464,0.4268562486775403,0.7400000000000044,0.0012617736546041438,0.002809669042845082,0.006602198404371101,0.0010590536497044301
559,0.5467678571428568,0.42630813921542204,0.20000000000000395,0.0012615807676866083,0.002804652748074637,0.006590387694607945,0.0010571731907465828
560,0.5477896613190727,0.42613260567862143,1.1200000000000017,0.001247524928591624,0.002799682573271432,0.006578729980022992,0.0010552992396570715
561,0.547277580071174,0.4255203827049933,0.260000000000004,0.001246258178045108,0.0027947011841650735,0.006567004090431956,0.001053432081444501
562,0.5463410301953815,0.4252570507512363,0.020000000000003126,0.0012442932949681296,0.00278973725345314,0.006555321203383804,0.0010515715197982486
563,0.5473404255319145,0.4250650277767144,1.1099999999999943,0.0012359001870247573,0.0027847997768530156,0.006543717379411661,0.0010497174691582627
564,0.5470265486725661,0.4243670294357486,0.3700000000000041,0.001234760314278433,0.0027798711631600056,0.0065321157777426435,0.00104786999251842
565,0.5465901060070668,0.4237237502736035,0.30000000000000426,0.001240794721338763,0.002774973560330714,0.006520575121242192,0.0010460289317301462
566,0.5463844797178128,0.42299909573041317,0.43000000000000416,0.0011950947764986924,0.0027704251102517456,0.006510238841469353,0.0010441925543986472
567,0.5455105633802815,0.4226868640857355,0.05000000000000315,0.0011873750834471945,0.0027655519253192854,0.006498790787950052,0.0010423644337802906
